category,title,description,resource,region,statusWord,message
CodeBuild,Build Project Environment Privileged Mode,Ensure that your AWS CodeBuild build project environment has privileged mode disabled.,N/A,ap-southeast-2,OK,No CodeBuild projects found
CodeBuild,Build Project Environment Privileged Mode,Ensure that your AWS CodeBuild build project environment has privileged mode disabled.,N/A,sa-east-1,OK,No CodeBuild projects found
CodeBuild,Build Project Environment Privileged Mode,Ensure that your AWS CodeBuild build project environment has privileged mode disabled.,N/A,me-south-1,UNKNOWN,Unable to list CodeBuild projects: Inaccessible host: `codebuild.me-south-1.amazonaws.com' at port `443'. This service may not be available in the `me-south-1' region.
CodeBuild,Build Project Environment Privileged Mode,Ensure that your AWS CodeBuild build project environment has privileged mode disabled.,N/A,me-central-1,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeBuild,Build Project Environment Privileged Mode,Ensure that your AWS CodeBuild build project environment has privileged mode disabled.,N/A,ap-southeast-3,OK,Region is not enabled
CodeBuild,Build Project Environment Privileged Mode,Ensure that your AWS CodeBuild build project environment has privileged mode disabled.,N/A,ap-south-2,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeBuild,Build Project Environment Privileged Mode,Ensure that your AWS CodeBuild build project environment has privileged mode disabled.,N/A,ap-southeast-4,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeBuild,Build Project Environment Privileged Mode,Ensure that your AWS CodeBuild build project environment has privileged mode disabled.,N/A,eu-south-2,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeBuild,Build Project Environment Privileged Mode,Ensure that your AWS CodeBuild build project environment has privileged mode disabled.,N/A,eu-central-2,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeBuild,Build Project Environment Privileged Mode,Ensure that your AWS CodeBuild build project environment has privileged mode disabled.,N/A,il-central-1,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,us-east-1,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,us-east-2,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,us-west-1,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,us-west-2,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,af-south-1,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,ap-east-1,OK,Region is not enabled
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,ap-south-1,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,ap-northeast-3,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,ca-central-1,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,eu-central-1,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,eu-west-1,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,eu-west-2,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,eu-west-3,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,eu-north-1,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,eu-south-1,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,ap-northeast-1,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,ap-northeast-2,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,ap-southeast-1,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,ap-southeast-2,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,sa-east-1,OK,No CodeBuild projects found
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,me-south-1,UNKNOWN,Unable to list CodeBuild projects: Inaccessible host: `codebuild.me-south-1.amazonaws.com' at port `443'. This service may not be available in the `me-south-1' region.
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,me-central-1,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,ap-southeast-3,OK,Region is not enabled
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,ap-south-2,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,ap-southeast-4,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,eu-south-2,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,eu-central-2,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeBuild,CodeBuild Project Logging Enabled,Ensure that your AWS CodeBuild build project has S3 or Cloudwatch logs enabled.,N/A,il-central-1,UNKNOWN,Unable to list CodeBuild projects: The security token included in the request is invalid.
CodeStar,CodeStar Has Tags,Ensures that CodeStar projects has tags associated.,N/A,us-east-1,UNKNOWN,Unable to query CodeStar projects: Inaccessible host: `codestar.us-east-1.amazonaws.com' at port `443'. This service may not be available in the `us-east-1' region.
CodeStar,CodeStar Has Tags,Ensures that CodeStar projects has tags associated.,N/A,us-east-2,UNKNOWN,Unable to query CodeStar projects: Inaccessible host: `codestar.us-east-2.amazonaws.com' at port `443'. This service may not be available in the `us-east-2' region.
CodeStar,CodeStar Has Tags,Ensures that CodeStar projects has tags associated.,N/A,us-west-1,UNKNOWN,Unable to query CodeStar projects: Inaccessible host: `codestar.us-west-1.amazonaws.com' at port `443'. This service may not be available in the `us-west-1' region.
CodeStar,CodeStar Has Tags,Ensures that CodeStar projects has tags associated.,N/A,us-west-2,UNKNOWN,Unable to query CodeStar projects: Inaccessible host: `codestar.us-west-2.amazonaws.com' at port `443'. This service may not be available in the `us-west-2' region.
CodeStar,CodeStar Has Tags,Ensures that CodeStar projects has tags associated.,N/A,ap-northeast-2,UNKNOWN,Unable to query CodeStar projects: Inaccessible host: `codestar.ap-northeast-2.amazonaws.com' at port `443'. This service may not be available in the `ap-northeast-2' region.
CodeStar,CodeStar Has Tags,Ensures that CodeStar projects has tags associated.,N/A,ap-southeast-1,UNKNOWN,Unable to query CodeStar projects: Inaccessible host: `codestar.ap-southeast-1.amazonaws.com' at port `443'. This service may not be available in the `ap-southeast-1' region.
CodeStar,CodeStar Has Tags,Ensures that CodeStar projects has tags associated.,N/A,ap-southeast-2,UNKNOWN,Unable to query CodeStar projects: Inaccessible host: `codestar.ap-southeast-2.amazonaws.com' at port `443'. This service may not be available in the `ap-southeast-2' region.
CodeStar,CodeStar Has Tags,Ensures that CodeStar projects has tags associated.,N/A,ap-northeast-1,UNKNOWN,Unable to query CodeStar projects: Inaccessible host: `codestar.ap-northeast-1.amazonaws.com' at port `443'. This service may not be available in the `ap-northeast-1' region.
CodeStar,CodeStar Has Tags,Ensures that CodeStar projects has tags associated.,N/A,ca-central-1,UNKNOWN,Unable to query CodeStar projects: Inaccessible host: `codestar.ca-central-1.amazonaws.com' at port `443'. This service may not be available in the `ca-central-1' region.
CodeStar,CodeStar Has Tags,Ensures that CodeStar projects has tags associated.,N/A,eu-central-1,UNKNOWN,Unable to query CodeStar projects: Inaccessible host: `codestar.eu-central-1.amazonaws.com' at port `443'. This service may not be available in the `eu-central-1' region.
CodeStar,CodeStar Has Tags,Ensures that CodeStar projects has tags associated.,N/A,eu-west-1,UNKNOWN,Unable to query CodeStar projects: Inaccessible host: `codestar.eu-west-1.amazonaws.com' at port `443'. This service may not be available in the `eu-west-1' region.
CodeStar,CodeStar Has Tags,Ensures that CodeStar projects has tags associated.,N/A,eu-west-2,UNKNOWN,Unable to query CodeStar projects: Inaccessible host: `codestar.eu-west-2.amazonaws.com' at port `443'. This service may not be available in the `eu-west-2' region.
CodeStar,CodeStar Has Tags,Ensures that CodeStar projects has tags associated.,N/A,eu-north-1,UNKNOWN,Unable to query CodeStar projects: Inaccessible host: `codestar.eu-north-1.amazonaws.com' at port `443'. This service may not be available in the `eu-north-1' region.
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,us-east-1,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,us-east-2,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,us-west-1,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,us-west-2,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,af-south-1,UNKNOWN,Unable to query Pipeline Artifacts: The security token included in the request is invalid.
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,ap-east-1,OK,Region is not enabled
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,ap-south-1,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,ap-northeast-3,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,ca-central-1,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,eu-central-1,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,eu-west-1,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,eu-west-2,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,eu-west-3,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,eu-north-1,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,eu-south-1,UNKNOWN,Unable to query Pipeline Artifacts: The security token included in the request is invalid.
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,ap-northeast-1,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,ap-northeast-2,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,ap-southeast-1,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,ap-southeast-2,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,sa-east-1,OK,No Pipeline Artifacts found
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,me-south-1,UNKNOWN,Unable to query Pipeline Artifacts: Inaccessible host: `codepipeline.me-south-1.amazonaws.com' at port `443'. This service may not be available in the `me-south-1' region.
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,me-central-1,UNKNOWN,Unable to query Pipeline Artifacts: The security token included in the request is invalid.
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,ap-southeast-3,OK,Region is not enabled
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,ap-south-2,UNKNOWN,Unable to query Pipeline Artifacts: The security token included in the request is invalid.
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,ap-southeast-4,UNKNOWN,Unable to query Pipeline Artifacts: The security token included in the request is invalid.
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,eu-south-2,UNKNOWN,Unable to query Pipeline Artifacts: The security token included in the request is invalid.
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,eu-central-2,UNKNOWN,Unable to query Pipeline Artifacts: The security token included in the request is invalid.
CodePipeline,Pipeline Artifacts Encrypted,Ensure that AWS CodePipeline is using desired encryption level to encrypt pipeline artifacts being stored in S3.,N/A,il-central-1,UNKNOWN,Unable to query Pipeline Artifacts: The security token included in the request is invalid.
AI & ML,HealthLake Data Store Encrypted,Ensure that AWS HealthLake Data Store is using desired encryption level.,N/A,us-east-1,OK,No HealthLake data stores found
AI & ML,HealthLake Data Store Encrypted,Ensure that AWS HealthLake Data Store is using desired encryption level.,N/A,us-east-2,OK,No HealthLake data stores found
AI & ML,HealthLake Data Store Encrypted,Ensure that AWS HealthLake Data Store is using desired encryption level.,N/A,us-west-2,OK,No HealthLake data stores found
AI & ML,HealthLake Data Store Encrypted,Ensure that AWS HealthLake Data Store is using desired encryption level.,N/A,ap-south-1,OK,No HealthLake data stores found
AI & ML,HealthLake Data Store Has Tags,Ensure that HealthLake Data Store has tags associated.,N/A,us-east-1,OK,No HealthLake data stores found
AI & ML,HealthLake Data Store Has Tags,Ensure that HealthLake Data Store has tags associated.,N/A,us-east-2,OK,No HealthLake data stores found
AI & ML,HealthLake Data Store Has Tags,Ensure that HealthLake Data Store has tags associated.,N/A,us-west-2,OK,No HealthLake data stores found
AI & ML,HealthLake Data Store Has Tags,Ensure that HealthLake Data Store has tags associated.,N/A,ap-south-1,OK,No HealthLake data stores found
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,us-east-1,UNKNOWN,Unable to list CodeArtifact domains: The AWS Access Key Id needs a subscription for the service
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,us-east-2,UNKNOWN,Unable to list CodeArtifact domains: The AWS Access Key Id needs a subscription for the service
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,us-west-2,UNKNOWN,Unable to list CodeArtifact domains: The AWS Access Key Id needs a subscription for the service
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,eu-central-1,UNKNOWN,Unable to list CodeArtifact domains: The AWS Access Key Id needs a subscription for the service
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,eu-west-1,UNKNOWN,Unable to list CodeArtifact domains: The AWS Access Key Id needs a subscription for the service
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,eu-west-2,UNKNOWN,Unable to list CodeArtifact domains: The AWS Access Key Id needs a subscription for the service
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,eu-west-3,UNKNOWN,Unable to list CodeArtifact domains: The AWS Access Key Id needs a subscription for the service
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,eu-north-1,UNKNOWN,Unable to list CodeArtifact domains: The AWS Access Key Id needs a subscription for the service
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,eu-south-1,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,ap-northeast-1,UNKNOWN,Unable to list CodeArtifact domains: The AWS Access Key Id needs a subscription for the service
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,ap-southeast-1,UNKNOWN,Unable to list CodeArtifact domains: The AWS Access Key Id needs a subscription for the service
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,ap-southeast-2,UNKNOWN,Unable to list CodeArtifact domains: The AWS Access Key Id needs a subscription for the service
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,ap-south-1,UNKNOWN,Unable to list CodeArtifact domains: The AWS Access Key Id needs a subscription for the service
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,us-east-1,UNKNOWN,Unable to query Audit Manager settings: The AWS Access Key Id needs a subscription for the service
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,us-east-2,UNKNOWN,Unable to query Audit Manager settings: The AWS Access Key Id needs a subscription for the service
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,us-west-1,UNKNOWN,Unable to query Audit Manager settings: The AWS Access Key Id needs a subscription for the service
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,us-west-2,UNKNOWN,Unable to query Audit Manager settings: The AWS Access Key Id needs a subscription for the service
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,ca-central-1,UNKNOWN,Unable to query Audit Manager settings: The AWS Access Key Id needs a subscription for the service
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,eu-central-1,UNKNOWN,Unable to query Audit Manager settings: The AWS Access Key Id needs a subscription for the service
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,eu-west-1,UNKNOWN,Unable to query Audit Manager settings: The AWS Access Key Id needs a subscription for the service
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,eu-west-2,UNKNOWN,Unable to query Audit Manager settings: The AWS Access Key Id needs a subscription for the service
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,ap-northeast-1,UNKNOWN,Unable to query Audit Manager settings: The AWS Access Key Id needs a subscription for the service
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,ap-southeast-1,UNKNOWN,Unable to query Audit Manager settings: The AWS Access Key Id needs a subscription for the service
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,ap-southeast-2,UNKNOWN,Unable to query Audit Manager settings: The AWS Access Key Id needs a subscription for the service
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,ap-south-1,UNKNOWN,Unable to query Audit Manager settings: The AWS Access Key Id needs a subscription for the service
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,us-east-1,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,us-east-2,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,us-west-1,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,us-west-2,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,ca-central-1,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,eu-central-1,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,eu-west-1,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,eu-west-2,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,ap-northeast-1,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,ap-southeast-1,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,ap-southeast-2,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,ap-south-1,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,eu-west-3,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,sa-east-1,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,ap-northeast-2,OK,No AppFlow flows found
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,af-south-1,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,us-east-1,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,us-east-2,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,us-west-1,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,us-west-2,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,eu-west-1,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,eu-west-2,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,ap-northeast-2,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,ap-east-1,OK,Region is not enabled
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,af-south-1,UNKNOWN,Unable to list Translate text jobs: Inaccessible host: `translate.af-south-1.amazonaws.com' at port `undefined'. This service may not be available in the `af-south-1' region.
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,ap-northeast-1,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,ap-southeast-1,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,ap-southeast-2,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,ca-central-1,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
AI & ML,Translate Job Output Encrypted,Ensure that your Amazon Translate jobs have CMK encryption enabled for output data residing on S3.,N/A,eu-west-3,UNKNOWN,Unable to list Translate text jobs: The AWS Access Key Id needs a subscription for the service
